charingId,name,address,lon,lat,lon_gaode,lat_gaode,url,num_fast,num_slow,num_pile,service_provider,accessibility,operator,status,others,payment_method,power_price,service_price,parking_price,open_time,provider_fast,provider_slow,config_fast,config_slow
90708,财富大厦,深圳市福田区福华三路88号财富大厦停车场负三层B3008-B3019车位,114.0583433,22.53632129,114.063458,22.533604,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90708,0,12,12,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90709,财富广场,"深圳市福田区深南大道7002号财富广场地下车库负二层264-276,299-307车位",114.0215754,22.54039196,114.026623,22.537588,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90709,0,18,18,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90710,福昌苑,深圳市福田区新洲三街85号福昌苑地下停车场负一层西向东第1到第6个车位,114.038416,22.52784679,114.043499,22.525088,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90710,0,6,6,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90711,青春家园,深圳市南山区南海大道2718号青春家园地下停车场负二层180-181，194-203车位,113.9233988,22.51999382,113.928259,22.51695,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90711,0,12,12,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90712,中海鹿丹名苑（一二栋）,深圳市罗湖区滨河大道与金塘街交叉路口中海鹿丹名苑负二层G区006-023车位,114.1015642,22.53739188,114.106685,22.53471,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90712,0,18,18,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90713,留学生创业大厦一期,深圳市南山区高新南环路29号留学生创业大厦地下车库负一层008车位-019车位,113.9420537,22.5339958,113.946928,22.530977,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90713,0,10,10,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90717,汉京湾雅居小区,"深圳市南山区港前路39号汉京湾雅居小区地下停车场负二层B096，B106,B077-B042车位",113.8879213,22.50096354,113.892798,22.497913,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90717,0,20,20,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90729,振业天峦,深圳市龙岗区宝龙街道宝龙社区宝沙一路振业天峦地下车库负二层B区B015-B026，B077-B088,114.2578255,22.68482941,114.262654,22.681987,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90729,0,45,45,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90735,福保桂花苑,深圳市福田区桂花路19号福保桂花苑地下车库负一层D-250-C-351车位,114.0424469,22.51158424,114.047536,22.508834,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90735,0,54,54,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90737,嘉里建设广场T2栋（1）,深圳市福田区中心四路1号嘉里建设广场T2栋负一层1018-1025车位。,114.053053,22.53792444,114.058161,22.535198,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90737,0,26,26,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90738,嘉里建设广场T2栋（2）,深圳市福田区中心四路1号嘉里建设广场T2栋负一层1013-1017车位。,114.053053,22.53792444,114.058161,22.535198,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90738,0,5,5,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90739,嘉里建设广场T3栋（1）,深圳市福田区中心四路1号嘉里建设广场T3栋负一层1024-1026车位。,114.0521008,22.53799427,114.057207,22.535266,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90739,0,3,3,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90740,嘉里建设广场T3栋（2）,深圳市福田区中心四路1号嘉里建设广场T3栋负一层1063-1066车位。,114.0521008,22.53799427,114.057207,22.535266,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90740,0,5,5,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90741,嘉里建设广场T3栋（3）,深圳市福田区中心四路1号嘉里建设广场T3栋负一层1070-1079车位。,114.0521008,22.53799427,114.057207,22.535266,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90741,0,11,11,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90742,欧景城水疗健身会所,"深圳市龙岗区龙福西路39号欧景城水疗健身会所地下停车场001-003,009-011车位",114.22031,22.72486677,114.22518,22.72205,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90742,0,6,6,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90744,桂珠苑,深圳市南山区前海路2017号桂珠苑地面停车位西向东第1到第9个车位,113.9094084,22.52703498,113.914268,22.523982,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90744,0,9,9,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90746,湾景商务中心,深圳市宝安区新玉路湾景商务中心地下车库负一层C246-C257车位,113.8514216,22.73308719,113.856385,22.730116,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90746,0,12,12,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90750,桑泰丹华府,深圳市南山区丽山路与学苑大道交汇处桑泰丹华府二期地面停车场001-011车位，三期负一层停车场325,113.9598862,22.59055007,113.964791,22.587574,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90750,0,23,23,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90751,玉湖湾花园,深圳市宝安区银田路与兴业路交汇处往西50米玉湖湾花园负一层290-273车位，106-082车位,113.8467158,22.5749,113.851681,22.571905,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90751,0,40,40,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90752,东方凤雅台,深圳市罗湖区仙台路1号东方凤雅台地下停车场001-012车位,114.175456,22.5626951,114.180423,22.559918,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90752,0,12,12,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90753,顺天大厦,深圳市南山区常兴路顺天大厦地面停车场001-006车位,113.9159044,22.52800054,113.920764,22.52495,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90753,0,6,6,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90754,汉京大厦,"深圳市南山区登良路23号汉京大厦负一层A053-A058、VIP,负二层B033-B036,负三层C",113.919284,22.51467249,113.924143,22.511625,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90754,0,32,32,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90765,满园,广东省深圳市龙岗区白灰围二路66号满园地下车库负一层01-18号车位,114.2259325,22.72397466,114.230794,22.721153,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90765,0,18,18,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90768,翠枫豪园一期,深圳市龙岗区吉华街道华龙路翠枫豪园一期3栋地面停车场01-18车位,114.0992284,22.61328673,114.104356,22.610614,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90768,0,18,18,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90769,翠枫豪园二期,深圳市龙岗区吉华街道华龙路翠枫豪园二期8栋地面停车场01-27车位,114.0976626,22.61569434,114.102792,22.613021,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90769,0,27,27,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90770,幸福港湾御品居,"深圳市宝安区兴业路 3003 幸福港湾御品居负一层B001-B012,A032-A049 车位",113.8512252,22.57072671,113.85618,22.567725,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90770,0,30,30,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90773,金地鹭湖1号（二期）,深圳市龙华新区观澜环观南路与梅观高速交汇处-地库606车位—635车位,114.0577815,22.69519787,114.062906,22.692505,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90773,0,30,30,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90782,中爱花园,深圳市南山区龙珠大道龙珠七路 28 号中爱花园地面停车场侧方位01-12车位,113.9793335,22.56374364,113.984278,22.560817,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90782,0,12,12,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90791,幸福港湾尚品居,深圳市宝安区西乡大道308号幸福港湾尚品居负一层001车位-025车位，负二层047车位-071车位,113.8516376,22.56895015,113.85659,22.565946,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90791,0,75,75,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90793,祥祺花园,深圳市南山区沙河街道9号祥祺花园地面停车场01-12车位,113.961929,22.54452285,113.966835,22.541548,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90793,0,12,12,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90801,坪山文化聚落(1),"深圳市坪山区汇德路坪山区中心公园西南侧约 90 米坪山文化聚落地下停车场负一层D067-D083 ,",114.3406213,22.71288129,114.345531,22.710164,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90801,0,32,32,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90802,坪山文化聚落(2),深圳市坪山区汇德路坪山区中心公园西南侧约 90 米坪山文化聚落地下停车场负一层B001-B013，B,114.3406213,22.71288129,114.345531,22.710164,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90802,0,35,35,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
90804,海景公寓,深圳市南山区赤湾四路 54 号海景公寓地面停车场001-012车位,113.8784309,22.48116943,113.883321,22.478125,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=90804,0,12,12,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
95788,象前充深圳南山科陆大厦充电站,广东省深圳市南山区西丽街道宝深路科陆大厦,113.9366784,22.5641599,113.941549,22.561135,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95788,22,20,42,,公共,车电网,已建成已测试,其他,其他,不详,不详,不详,00:00-24:00,,,,
95791,象前充深圳福田国际创新中心充电站,深圳市福田区深南大道1006号,114.0660493,22.54455347,114.071172,22.541849,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95791,0,205,205,,公共,车电网,已建成已测试,其他,其他,不详,不详,不详,00:00-24:00,,,,
95792,象前充深圳大鹏行政服务大厅充电站,广东省深圳市大鹏新区大鹏街道中山路10号,114.4734098,22.59920276,114.478212,22.596422,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95792,0,13,13,,公共,车电网,已建成已测试,其他,其他,不详,不详,不详,00:00-24:00,,,,
95793,象前充深圳大鹏南澳文体服务中心充电站,广东省深圳市龙岗区南澳街道龙岗区图书馆(南澳分馆),114.2601811,22.68662258,114.265009,22.683782,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95793,0,10,10,,公共,车电网,已建成已测试,其他,其他,不详,不详,不详,00:00-24:00,,,,
95795,象前充深圳南山德维森大厦充电站,深圳市南山区科技园高新南七道深圳德威森大厦,113.9411657,22.5476288,113.94604,22.54461,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95795,0,10,10,,公共,车电网,已建成已测试,其他,其他,不详,不详,不详,00:00-24:00,,,,
95796,象前充深圳宝安西部硅谷充电站,深圳市宝安区草围社区宝安大道5010号,113.8109914,22.71946017,113.816061,22.716561,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95796,14,4,18,,公共,车电网,已建成已测试,其他,其他,不详,不详,不详,全天,,,,
95797,象前充深圳坪山聚龙充电站,广东省深圳市坪山区龙田街道聚龙体育文化发展有限公司大工业区高尔夫练习场中国石化深圳松子坑加油站,114.3517315,22.72534309,114.356657,22.722649,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95797,36,0,36,,公共,车电网,关闭中,其他,其他,不详,不详,不详,00:00-24:00,,,,
95809,岗头大厦,深圳市龙岗区坂田街道岗头社区雪岗北路133号,114.0568702,22.66463242,114.061991,22.661931,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95809,0,10,10,,公共,车电网,已建成已测试,其他,其他,不详,不详,不详,00:00-24:00,,,,
95811,象前充深圳福田梅林万科大厦充电站,深圳市上梅林梅林路63号,114.0571086,22.57063867,114.062224,22.567922,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95811,0,5,5,,公共,车电网,已建成已测试,其他,其他,不详,不详,不详,00:00-24:00,,,,
95814,象前充深圳南山欢乐颂充电站,深圳市南山区南新路3030号,113.9151854,22.53819454,113.920045,22.535144,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95814,0,39,39,,公共,车电网,已建成已测试,其他,其他,不详,不详,不详,00:00-24:00,,,,
95815,象前充深圳龙岗公园里充电站,深圳市龙岗区樟富北路8号,114.1512414,22.60980844,114.156275,22.607082,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95815,0,32,32,,公共,车电网,已建成已测试,其他,其他,不详,不详,不详,00:00-24:00,,,,
95816,象前充深圳罗湖华瑞大厦充电站,深圳市宝安南路1001号,114.1043116,22.53933188,114.10943,22.53665,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95816,0,10,10,,公共,车电网,已建成已测试,其他,其他,不详,不详,不详,00:00-24:00,,,,
95818,泰豪科技园,广东省深圳市龙华区观盛五道,114.0639654,22.68565533,114.069096,22.682971,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=95818,0,7,7,,公共,车电网,已建成已测试,其他,其他,不详,不详,不详,全天,,,,
97333,金基吉祥广场（星河上寓）,深圳市龙岗区吉祥路 281 号星河上寓地下停车库负三层 311-346 车位,114.2317823,22.72187076,114.236634,22.719043,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=97333,0,34,34,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
97885,天玺1号,深圳市罗湖区东门童乐路 2 号天玺1号地下停车场负 3 层 176 车位-193 车位,114.1187843,22.55457682,114.123885,22.551887,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=97885,0,18,18,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
97972,领尚华府（1）,深圳市宝安区航城大道6-1号领尚华府地下停车库B1层 126-138车位,113.8511567,22.61528783,113.856114,22.612291,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=97972,0,13,13,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
97983,领尚华府（2）,深圳市宝安区航城大道6-1号领尚华府地下停车库B1层 080-093车位,113.8511567,22.61528783,113.856114,22.612291,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=97983,0,13,13,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
97984,领尚华府（3）,深圳市宝安区航城大道6-1号领尚华府地下停车库B1层 151-162车位,113.8511567,22.61528783,113.856114,22.612291,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=97984,0,12,12,,公共,森通智达,已建成已测试,其他,其他,不详,不详,不详,周一至周日00:00-24:00,,,,
